Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
vert.x,io.vertx.core,ConversionHelperTest,testToJsonArray,Magic Number,The method contains a magic number: 2,61
vert.x,io.vertx.core,ConversionHelperTest,testToJsonArray,Magic Number,The method contains a magic number: 3,61
vert.x,io.vertx.core,ConversionHelperTest,testToJsonArray,Magic Number,The method contains a magic number: 8,61
vert.x,io.vertx.core,ConversionHelperTest,testToJsonArray,Magic Number,The method contains a magic number: 4,61
vert.x,io.vertx.core,ConversionHelperTest,testToJsonArray,Magic Number,The method contains a magic number: 2,61
vert.x,io.vertx.core,ConversionHelperTest,testToJsonArray,Magic Number,The method contains a magic number: 3,61
vert.x,io.vertx.core,ConversionHelperTest,testToJsonArray,Magic Number,The method contains a magic number: 1234567,61
vert.x,io.vertx.core,ConversionHelperTest,testToJsonArray,Magic Number,The method contains a magic number: 4,61
vert.x,io.vertx.core,ConversionHelperTest,testToJsonArray,Magic Number,The method contains a magic number: 5,61
vert.x,io.vertx.core,ConversionHelperTest,testToJsonArray,Magic Number,The method contains a magic number: 4,61
vert.x,io.vertx.core,ConversionHelperTest,testToJsonArray,Magic Number,The method contains a magic number: 6,61
vert.x,io.vertx.core,ConversionHelperTest,testToJsonArray,Magic Number,The method contains a magic number: 2,61
vert.x,io.vertx.core,ConversionHelperTest,testToJsonArray,Magic Number,The method contains a magic number: 3,61
vert.x,io.vertx.core,ConversionHelperTest,testToJsonArray,Magic Number,The method contains a magic number: 7,61
vert.x,io.vertx.core,ConversionHelperTest,testFromJsonObject,Magic Number,The method contains a magic number: 4,95
vert.x,io.vertx.core,ConversionHelperTest,testFromJsonObject,Magic Number,The method contains a magic number: 4,95
vert.x,io.vertx.core,ConversionHelperTest,testFromJsonObject,Magic Number,The method contains a magic number: 2,95
vert.x,io.vertx.core,ConversionHelperTest,testFromJsonObject,Magic Number,The method contains a magic number: 3,95
vert.x,io.vertx.core,ConversionHelperTest,testFromJsonObject,Magic Number,The method contains a magic number: 6,95
vert.x,io.vertx.core,ConversionHelperTest,testFromJsonObject,Magic Number,The method contains a magic number: 4,95
vert.x,io.vertx.core,ConversionHelperTest,testFromJsonObject,Magic Number,The method contains a magic number: 4,95
vert.x,io.vertx.core,ConversionHelperTest,testFromJsonObject,Magic Number,The method contains a magic number: 2,95
vert.x,io.vertx.core,ConversionHelperTest,testFromJsonObject,Magic Number,The method contains a magic number: 3,95
vert.x,io.vertx.core,ConversionHelperTest,testFromJsonArray,Magic Number,The method contains a magic number: 4,114
vert.x,io.vertx.core,ConversionHelperTest,testFromJsonArray,Magic Number,The method contains a magic number: 4,114
vert.x,io.vertx.core,ConversionHelperTest,testFromJsonArray,Magic Number,The method contains a magic number: 2,114
vert.x,io.vertx.core,ConversionHelperTest,testFromJsonArray,Magic Number,The method contains a magic number: 3,114
vert.x,io.vertx.core,ConversionHelperTest,testFromJsonArray,Magic Number,The method contains a magic number: 6,114
vert.x,io.vertx.core,ConversionHelperTest,testFromJsonArray,Magic Number,The method contains a magic number: 4,114
vert.x,io.vertx.core,ConversionHelperTest,testFromJsonArray,Magic Number,The method contains a magic number: 2,114
vert.x,io.vertx.core,ConversionHelperTest,testFromJsonArray,Magic Number,The method contains a magic number: 3,114
vert.x,io.vertx.core,ConversionHelperTest,testFromJsonArray,Magic Number,The method contains a magic number: 4,114
vert.x,io.vertx.core,ConversionHelperTest,testFromJsonArray,Magic Number,The method contains a magic number: 4,114
vert.x,io.vertx.core,ConversionHelperTest,testFromJsonArray,Magic Number,The method contains a magic number: 2,114
vert.x,io.vertx.core,ConversionHelperTest,testFromJsonArray,Magic Number,The method contains a magic number: 3,114
vert.x,io.vertx.core,ConversionHelperTest,testFromJsonArray,Magic Number,The method contains a magic number: 5,114
vert.x,io.vertx.core,ConversionHelperTest,testWrapObject,Long Statement,The length of the statement "JsonObject obj=new JsonObject().put("nestedObj"`new JsonObject().put("key"`"value")).put("nestedList"`new JsonArray().add(new JsonObject().put("key"`"value")));" is 160.,133
vert.x,io.vertx.core,CustomerLauncherLowMemoryTest,testCloseHookInvoked,Magic Number,The method contains a magic number: 10000,47
vert.x,io.vertx.core,CustomerLauncherLowMemoryTest,stopExternalProcess,Magic Number,The method contains a magic number: 10_000,74
vert.x,io.vertx.core,DeploymentTest,testOptions,Magic Number,The method contains a magic number: 123,49
vert.x,io.vertx.core,DeploymentTest,testOptions,Magic Number,The method contains a magic number: 1000,49
vert.x,io.vertx.core,DeploymentTest,testOptions,Magic Number,The method contains a magic number: 10,49
vert.x,io.vertx.core,DeploymentTest,testCopyOptions,Magic Number,The method contains a magic number: 100,78
vert.x,io.vertx.core,DeploymentTest,testCopyOptions,Magic Number,The method contains a magic number: 10,78
vert.x,io.vertx.core,DeploymentTest,testJsonOptions,Magic Number,The method contains a magic number: 10,123
vert.x,io.vertx.core,DeploymentTest,testToJson,Magic Number,The method contains a magic number: 10,153
vert.x,io.vertx.core,DeploymentTest,testDeployFromContext,Magic Number,The method contains a magic number: 2,214
vert.x,io.vertx.core,DeploymentTest,testDeployUndeployMultiple,Magic Number,The method contains a magic number: 10,481
vert.x,io.vertx.core,DeploymentTest,testDeployUndeployMultiple,Magic Number,The method contains a magic number: 10,481
vert.x,io.vertx.core,DeploymentTest,testDeployUndeployMultiple,Magic Number,The method contains a magic number: 10,481
vert.x,io.vertx.core,DeploymentTest,testDeployInstanceSetInstances,Magic Number,The method contains a magic number: 2,505
vert.x,io.vertx.core,DeploymentTest,testDeployUsingClassAndConfig,Long Statement,The length of the statement "vertx.deployVerticle("java:" + TestVerticle.class.getCanonicalName()`new DeploymentOptions().setConfig(config)).onComplete(onSuccess(id -> testComplete()));" is 156.,517
vert.x,io.vertx.core,DeploymentTest,testDeployUndeployMultipleInstancesUsingClassName,Magic Number,The method contains a magic number: 10,535
vert.x,io.vertx.core,DeploymentTest,testSimpleChildDeployment,Magic Number,The method contains a magic number: 3,601
vert.x,io.vertx.core,DeploymentTest,testSimpleChildUndeploymentOrder,Magic Number,The method contains a magic number: 10,620
vert.x,io.vertx.core,DeploymentTest,testSimpleChildUndeploymentDeployedAfterParentFailure,Magic Number,The method contains a magic number: 100,722
vert.x,io.vertx.core,DeploymentTest,start,Magic Number,The method contains a magic number: 100,726
vert.x,io.vertx.core,DeploymentTest,start,Magic Number,The method contains a magic number: 100,729
vert.x,io.vertx.core,DeploymentTest,testAsyncDeploy,Magic Number,The method contains a magic number: 1000,767
vert.x,io.vertx.core,DeploymentTest,testAsyncDeploy,Magic Number,The method contains a magic number: 2,767
vert.x,io.vertx.core,DeploymentTest,testAsyncDeployFailure,Magic Number,The method contains a magic number: 1000,787
vert.x,io.vertx.core,DeploymentTest,testAsyncUndeploy,Magic Number,The method contains a magic number: 1000,828
vert.x,io.vertx.core,DeploymentTest,testAsyncUndeploy,Magic Number,The method contains a magic number: 2,828
vert.x,io.vertx.core,DeploymentTest,testAsyncUndeployFailure,Long Statement,The length of the statement "MyAsyncVerticle verticle=new MyAsyncVerticle(f -> f.complete(null)`f -> vertx.setTimer(delay`id -> f.fail(new Exception("foobar"))));" is 133.,845
vert.x,io.vertx.core,DeploymentTest,testAsyncUndeployFailure,Magic Number,The method contains a magic number: 1000,845
vert.x,io.vertx.core,DeploymentTest,testAsyncUndeployFailsAfterSuccess,Magic Number,The method contains a magic number: 2,861
vert.x,io.vertx.core,DeploymentTest,testChildUndeployedDirectly,Magic Number,The method contains a magic number: 10,884
vert.x,io.vertx.core,DeploymentTest,testCloseHooksCalled,Magic Number,The method contains a magic number: 2,917
vert.x,io.vertx.core,DeploymentTest,testUndeployAll,Magic Number,The method contains a magic number: 10,997
vert.x,io.vertx.core,DeploymentTest,testUndeployAll,Magic Number,The method contains a magic number: 2,997
vert.x,io.vertx.core,DeploymentTest,testDeployChildOnParentUndeploy,Long Statement,The length of the statement "vertx.deployVerticle(new ParentVerticle()).onComplete(onSuccess(id -> vertx.undeploy(id).onComplete(onFailure(u -> testComplete()))));" is 134.,1019
vert.x,io.vertx.core,DeploymentTest,testUndeployAllFailureInUndeploy,Magic Number,The method contains a magic number: 10,1035
vert.x,io.vertx.core,DeploymentTest,testGetInstanceCountMultipleVerticles,Long Statement,The length of the statement "vertx.deployVerticle(TestVerticle3.class.getCanonicalName()`new DeploymentOptions().setInstances(3)).onComplete(onSuccess(v -> {" is 128.,1079
vert.x,io.vertx.core,DeploymentTest,testGetInstanceCountMultipleVerticles,Magic Number,The method contains a magic number: 3,1079
vert.x,io.vertx.core,DeploymentTest,testGetInstanceCountMultipleVerticles,Magic Number,The method contains a magic number: 9,1079
vert.x,io.vertx.core,DeploymentTest,testGetInstanceCountMultipleVerticles,Magic Number,The method contains a magic number: 3,1079
vert.x,io.vertx.core,DeploymentTest,testDeploySupplier,Magic Number,The method contains a magic number: 4,1131
vert.x,io.vertx.core,DeploymentTest,testDeploySupplierDuplicate,Magic Number,The method contains a magic number: 2,1166
vert.x,io.vertx.core,DeploymentTest,testDeployClass,Long Statement,The length of the statement "vertx.deployVerticle(ReferenceSavingMyVerticle.class`new DeploymentOptions().setInstances(4).setConfig(config)).onComplete(onSuccess(deploymentId -> {" is 150.,1192
vert.x,io.vertx.core,DeploymentTest,testDeployClass,Magic Number,The method contains a magic number: 4,1192
vert.x,io.vertx.core,DeploymentTest,testFailedDeployRunsContextShutdownHook,Long Identifier,The length of the identifier closeHookCalledBeforeDeployFailure is 34.,1217
vert.x,io.vertx.core,DeploymentTest,testMultipleFailedDeploys,Magic Number,The method contains a magic number: 10,1238
vert.x,io.vertx.core,DeploymentTest,testMultipleFailedDeploys,Magic Number,The method contains a magic number: 30,1238
vert.x,io.vertx.core,DeploymentTest,testUndeployParentDuringChildDeployment,Magic Number,The method contains a magic number: 2,1266
vert.x,io.vertx.core,DeploymentTest,testContextClassLoader,Magic Number,The method contains a magic number: 5,1304
vert.x,io.vertx.core,DeploymentTest,start,Magic Number,The method contains a magic number: 5,1322
vert.x,io.vertx.core,DeploymentTest,generateJSONObject,Magic Number,The method contains a magic number: 123,1356
vert.x,io.vertx.core,ExecuteBlockingTest,testExecuteBlockingSuccess,Empty catch clause,The method has an empty catch block.,27
vert.x,io.vertx.core,ExecuteBlockingTest,testExecuteBlockingSuccess,Magic Number,The method contains a magic number: 1000,27
vert.x,io.vertx.core,ExecuteBlockingTest,testExecuteBlockingFailed,Empty catch clause,The method has an empty catch block.,43
vert.x,io.vertx.core,ExecuteBlockingTest,testExecuteBlockingFailed,Magic Number,The method contains a magic number: 1000,43
vert.x,io.vertx.core,ExecuteBlockingTest,testExecuteBlockingContext,Empty catch clause,The method has an empty catch block.,71
vert.x,io.vertx.core,ExecuteBlockingTest,testExecuteBlockingContext,Magic Number,The method contains a magic number: 1000,71
vert.x,io.vertx.core,ExecuteBlockingTest,testExecuteBlockingContext,Magic Number,The method contains a magic number: 20,71
vert.x,io.vertx.core,ExecuteBlockingTest,testExecuteBlockingParallel,Empty catch clause,The method has an empty catch block.,127
vert.x,io.vertx.core,ExecuteBlockingTest,testExecuteBlockingParallel,Magic Number,The method contains a magic number: 10,127
vert.x,io.vertx.core,ExecuteBlockingTest,testExecuteBlockingParallel,Magic Number,The method contains a magic number: 1000,127
vert.x,io.vertx.core,ExecuteBlockingTest,testExecuteBlockingParallel,Magic Number,The method contains a magic number: 1000,127
vert.x,io.vertx.core,FutureTest,testComposeSuccessToSuccess,Magic Number,The method contains a magic number: 6,232
vert.x,io.vertx.core,FutureTest,testComposeSuccessToSuccess,Magic Number,The method contains a magic number: 6,232
vert.x,io.vertx.core,FutureTest,testComposeWithNullFunction,Empty catch clause,The method has an empty catch block.,291
vert.x,io.vertx.core,FutureTest,testTransformToSuccess,Magic Number,The method contains a magic number: 6,312
vert.x,io.vertx.core,FutureTest,testTransformToSuccess,Magic Number,The method contains a magic number: 6,312
vert.x,io.vertx.core,FutureTest,testTransformWithNullFunction,Empty catch clause,The method has an empty catch block.,372
vert.x,io.vertx.core,FutureTest,testEventuallySuccessToSuccess,Magic Number,The method contains a magic number: 6,383
vert.x,io.vertx.core,FutureTest,testEventuallyFailureToSuccess,Magic Number,The method contains a magic number: 6,412
vert.x,io.vertx.core,FutureTest,testMapSuccess,Magic Number,The method contains a magic number: 3,442
vert.x,io.vertx.core,FutureTest,testMapValueSuccess,Magic Number,The method contains a magic number: 3,453
vert.x,io.vertx.core,FutureTest,testMapValueAlreadySuccess,Magic Number,The method contains a magic number: 3,464
vert.x,io.vertx.core,FutureTest,testMapWithNullFunction,Empty catch clause,The method has an empty catch block.,527
vert.x,io.vertx.core,FutureTest,testMapWithNullFunction,Empty catch clause,The method has an empty catch block.,527
vert.x,io.vertx.core,FutureTest,testMapEmpty,Magic Number,The method contains a magic number: 3,543
vert.x,io.vertx.core,FutureTest,testRecoverWithNullFunction,Empty catch clause,The method has an empty catch block.,608
vert.x,io.vertx.core,FutureTest,testDefaultCompleter,Complex Method,Cyclomatic complexity of the method is 8,752
vert.x,io.vertx.core,FutureTest,testDefaultCompleter,Long Method,The method has 149 lines of code.,752
vert.x,io.vertx.core,FutureTest,testUncompletedAsyncResultMap,Magic Number,The method contains a magic number: 17,852
vert.x,io.vertx.core,FutureTest,testSucceededAsyncResultMap,Magic Number,The method contains a magic number: 17,865
vert.x,io.vertx.core,FutureTest,testSucceededAsyncResultMap,Magic Number,The method contains a magic number: 6,865
vert.x,io.vertx.core,FutureTest,testSucceededAsyncResultMap,Magic Number,The method contains a magic number: 17,865
vert.x,io.vertx.core,FutureTest,testFailedAsyncResultMap,Magic Number,The method contains a magic number: 17,879
