Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (example32) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.MultiMap.set; io.vertx.core.http.HttpHeaders.set
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (example32) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.MultiMap.addAll; io.vertx.core.http.HttpClientRequest.headers
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (example35) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.buffer.Buffer.appendInt; io.vertx.core.buffer.Buffer.appendLong
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (example36) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.buffer.Buffer.buffer; io.vertx.core.buffer.Buffer.appendLong; io.vertx.core.buffer.Buffer.appendDouble
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (example40) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.buffer.Buffer.appendInt; io.vertx.core.buffer.Buffer.buffer; io.vertx.core.buffer.Buffer.appendFloat
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (exampleClientComposition04) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Future.onFailure; io.vertx.core.file.FileSystem.open
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (exampleFollowRedirect03) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpClientRequest.absoluteURI; io.vertx.core.http.HttpClientResponse.request
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (example50_1) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerRequest.response; io.vertx.core.http.HttpServerResponse.writeContinue
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (example50_1) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerRequest.response; io.vertx.core.http.HttpServerResponse.end
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (example50_2) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerRequest.response; io.vertx.core.http.HttpServerResponse.end; io.vertx.core.http.HttpServerResponse.putHeader; io.vertx.core.http.HttpServerResponse.setStatusCode
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (example50_2) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerRequest.response; io.vertx.core.http.HttpServerResponse.end; io.vertx.core.http.HttpServerResponse.setStatusCode
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (example53) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerRequest.response; io.vertx.core.http.HttpServerResponse.end; io.vertx.core.http.HttpServerResponse.setStatusCode
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (exampleWebSocketDisableOriginHeader) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.WebSocketConnectOptions.setAllowOriginHeader; io.vertx.core.http.WebSocketConnectOptions.setPort; io.vertx.core.http.WebSocketConnectOptions.setHost; io.vertx.core.http.WebSocketConnectOptions.setURI
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (exampleWebSocketSetOriginHeader) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.WebSocketConnectOptions.setPort; io.vertx.core.http.WebSocketConnectOptions.setHost; io.vertx.core.http.WebSocketConnectOptions.setURI
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (example55) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.buffer.Buffer.appendInt; io.vertx.core.buffer.Buffer.buffer; io.vertx.core.buffer.Buffer.appendFloat
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (example56_1) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.buffer.Buffer.appendInt; io.vertx.core.buffer.Buffer.appendString; io.vertx.core.buffer.Buffer.buffer
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (example58) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.ProxyOptions.setHost; io.vertx.core.net.ProxyOptions.setUsername; io.vertx.core.net.ProxyOptions.setPassword; io.vertx.core.net.ProxyOptions.setType; io.vertx.core.net.ProxyOptions.setPort
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (example59) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.ProxyOptions.setHost; io.vertx.core.net.ProxyOptions.setUsername; io.vertx.core.net.ProxyOptions.setPassword; io.vertx.core.net.ProxyOptions.setType; io.vertx.core.net.ProxyOptions.setPort
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (nonProxyHosts) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpClientOptions.setProxyOptions; io.vertx.core.http.HttpClientOptions.addNonProxyHost
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (nonProxyHosts) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.ProxyOptions.setHost; io.vertx.core.net.ProxyOptions.setUsername; io.vertx.core.net.ProxyOptions.setPassword; io.vertx.core.net.ProxyOptions.setType; io.vertx.core.net.ProxyOptions.setPort
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (perRequestProxyOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.RequestOptions.setHost; io.vertx.core.http.RequestOptions.setProxyOptions
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (serversharing) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Vertx.createHttpServer; io.vertx.core.http.HttpServer.requestHandler
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (serversharing) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerRequest.response; io.vertx.core.http.HttpServerResponse.end
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (serversharingclient) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpClient.request; io.vertx.core.Vertx.createHttpClient
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (randomServersharing) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Vertx.createHttpServer; io.vertx.core.http.HttpServer.requestHandler
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (randomServersharing) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerRequest.response; io.vertx.core.http.HttpServerResponse.end
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (setSSLPerRequest) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.RequestOptions.setSsl; io.vertx.core.http.RequestOptions.setHost; io.vertx.core.http.RequestOptions.setURI; io.vertx.core.http.RequestOptions.setPort
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (setIdentityContentEncodingHeader) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerRequest.response; io.vertx.core.http.HttpServerResponse.sendFile
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (httpClientSharing2) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpClientOptions.setShared; io.vertx.core.http.HttpClientOptions.setName
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (start) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpClientOptions.setShared; io.vertx.core.http.HttpClientOptions.setName
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (httpClientSharing3) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpClientOptions.setShared; io.vertx.core.http.HttpClientOptions.setName; io.vertx.core.http.HttpClientOptions.setPoolEventLoopSize
vert.x,examples,HTTPExamples,Law of Demeter violation,The tool detected the smell in this method (start) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpClientOptions.setShared; io.vertx.core.http.HttpClientOptions.setName; io.vertx.core.http.HttpClientOptions.setPoolEventLoopSize
vert.x,examples,JsonPointerExamples,Law of Demeter violation,The tool detected the smell in this method (example1Pointers) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.json.pointer.JsonPointer.create; io.vertx.core.json.pointer.JsonPointer.append
